n,mean,low,high,function
2633,0.004731021000152396,0.004207774998849345,0.005709039999146626,crm3
2634,0.004725902000027418,0.004260974998214807,0.005892095000490372,crm3
2635,0.004719227000095998,0.003342180001527595,0.005826545000945771,crm3
2636,0.0040575049999097244,0.0038902425000742367,0.00533845750060209,crm3
2637,0.004181308999868634,0.0033349949994772032,0.005582624999715334,crm3
2638,0.004300746000189974,0.003311574999588629,0.005530620000445196,crm3
2639,0.004191551000149047,0.004023090000282536,0.005522975000803853,crm3
2640,0.004077454000107537,0.003999832499721379,0.004256442499990953,crm3
2641,0.0023222180000084334,0.0018422350000037112,0.002665910001451266,crm3
2642,0.00456450900011987,0.003791940000064642,0.0061760975016113655,crm3
2643,0.004333696000176132,0.0034687000006670132,0.005609817498225311,crm3
2644,0.0037854300002072706,0.0034629350009709016,0.004449754999950526,crm3
2645,0.004451426000341599,0.0035056900012023105,0.0052425225000661164,crm3
2646,0.003805761000039638,0.0032351000008929987,0.005239565000283619,crm3
2647,0.0042438400002356505,0.003608047499346867,0.004912700000659237,crm3
2648,0.004439945000085572,0.004419037501247658,0.004531335002047854,crm3
2649,0.004378348000172992,0.004334737499630138,0.0044568899999831045,crm3
2650,0.00376997700001084,0.0031698025007244725,0.0038718074991265896,crm3
2651,0.004022639999930106,0.00400211750084054,0.004085999998733314,crm3
2652,0.004040475000074366,0.004023107500597689,0.004098917500232346,crm3
2653,0.004792334000158007,0.004439574999469186,0.00609720250013197,crm3
2654,0.0038463669999691773,0.003832742498798325,0.0038829149989396683,crm3
2655,0.004090843000049063,0.0040486424991286185,0.004138342498481507,crm3
2656,0.0032231189996309697,0.0029394275015874882,0.0035743700000239187,crm3
2657,0.004299726999779523,0.0035269075004180197,0.00617661499982205,crm3
2658,0.004061600999993971,0.004046354999354662,0.004100849997394107,crm3
2659,0.003772511000279337,0.0031660149996241673,0.003857857500679529,crm3
2660,0.0037050160000580944,0.0035211424998124134,0.004301957499228593,crm3
2661,0.0036065429999507614,0.0035895324986086052,0.00373078750062632,crm3
2662,0.0037419239999144337,0.0035071925003649085,0.004410244999235147,crm3
2663,0.004044097000041802,0.0034578474980662575,0.0056384275024356605,crm3
2664,0.004451494999811984,0.003977649998341803,0.0053770699993947344,crm3
2665,0.004207603999966523,0.004184994997922331,0.0043017750012040775,crm3
2666,0.00426577799993538,0.004222847500659554,0.004434645000765158,crm3
2667,0.00347188499996264,0.003347195001424552,0.004060527500132593,crm3
2668,0.0035581100000126754,0.003371089999563992,0.004140210000605294,crm3
2669,0.003585812999881455,0.0035424475019681266,0.0038344524995409302,crm3
2670,0.004672665000107372,0.003862060000301426,0.006301707500733755,crm3
2671,0.004490533999669424,0.003487147499254206,0.005706649999046931,crm3
2672,0.002956541000312427,0.0026440474987794007,0.0042480475007323545,crm3
2673,0.0034763169998404918,0.0034612650007147753,0.0035130324974488756,crm3
2674,0.00409623899970029,0.004069807501582545,0.004205747498599521,crm3
2675,0.004138838999824657,0.004102790001525136,0.004217084999527287,crm3
2676,0.004941415999819582,0.004094947499834234,0.006764962499983085,crm3
2677,0.004725009999892791,0.004269270001441328,0.005782252500193864,crm3
2678,0.0045251819999612055,0.004486184999586839,0.0046708200001376095,crm3
2679,0.0042514649999429825,0.003790780001327221,0.00464766499981124,crm3
2680,0.00514749900001334,0.0038914950004254934,0.006369229998472292,crm3
2681,0.0038353930002995185,0.0032192775022849675,0.00395533000009891,crm3
2682,0.004136321999976644,0.004051260000323964,0.004211022499112005,crm3
2683,0.003506842999777291,0.0034882425003161187,0.0035549724982047335,crm3
2684,0.004063713000105054,0.003571755001303245,0.004129634998753318,crm3
2685,0.004382201999978861,0.0043612324993773655,0.004444644999057345,crm3
2686,0.0037359209998612643,0.0037143474975891875,0.003814197498741123,crm3
2687,0.003924430000370194,0.0036258475003705824,0.004436970002461749,crm3
2688,0.00467735799971706,0.003611107499364152,0.005896837499039975,crm3
2689,0.004174884999738424,0.004157232501347608,0.004256917501243152,crm3
2690,0.005335318999968876,0.004300520001379482,0.00595543999943402,crm3
2691,0.004431756000049063,0.003423927498261037,0.005584427501617029,crm3
2692,0.004082582000082766,0.004059802501797095,0.004174554999372049,crm3
2693,0.0044836800000848595,0.0034948800008351103,0.005853414999728556,crm3
2694,0.003856540000051609,0.003335942499415978,0.004122832499251671,crm3
2695,0.003938952999706089,0.003918594999413471,0.004035912500148698,crm3
2696,0.004228004999968107,0.0041303275002064765,0.0055664724995949655,crm3
2697,0.004531440999853658,0.004510789999494591,0.004595632498694612,crm3
2698,0.0037242779998268817,0.0037096324999765784,0.003794695000942738,crm3
2699,0.004137783999904059,0.0041258449989982175,0.004170170000452344,crm3
2700,0.004351467000014963,0.004312170000685,0.00440800999840576,crm3
2701,0.003904257000067446,0.0036048275005668984,0.005842835001203639,crm3
2702,0.004339867999842682,0.004057284999180411,0.005844239998350531,crm3
2703,0.004265889999951469,0.004244694997760234,0.004331952501070191,crm3
2704,0.004386842999847432,0.004374042498693598,0.004432324999015691,crm3
2705,0.004357940999943822,0.0041576275007173535,0.005606429998533714,crm3
2706,0.004186732999842207,0.003741997501128935,0.005063324998445751,crm3
2707,0.0042698640001253806,0.004234944998552237,0.004370807499799411,crm3
2708,0.003945467000230565,0.003931575000206067,0.00398454249734641,crm3
2709,0.004169723999875714,0.0041534425014106095,0.004227104998335562,crm3
2710,0.003945487000019057,0.00344454249861883,0.0042466525021154665,crm3
2711,0.004845095000164292,0.004571975001636019,0.006197287500617677,crm3
2712,0.0042339030000584895,0.003536334999535029,0.004350952499771665,crm3
2713,0.003554704999842215,0.003139937498508516,0.004045244999906572,crm3
2714,0.004070562999841059,0.004039837500477006,0.0041644200004157025,crm3
2715,0.00474378800001432,0.0038977024990344946,0.006130385001142713,crm3
2716,0.004008860000176355,0.0034785650014782735,0.004268242500529595,crm3
2717,0.004593515999840747,0.0034838475015021688,0.005850522499531507,crm3
2718,0.0036001850001412096,0.0035234000005402773,0.004272224999840546,crm3
2719,0.003852584999949613,0.003668547500001296,0.0044845299980806885,crm3
2720,0.004284613999916473,0.003336117500930413,0.0054883350003365194,crm3
2721,0.0045692989998860865,0.0035372424987144767,0.005769084999519692,crm3
2722,0.0036807309998766868,0.0034738950002065395,0.004250040000533773,crm3
2723,0.004357129000309215,0.004337844999918161,0.004411025000990776,crm3
2724,0.0060666020001735885,0.004348217498682061,0.00717531999844141,crm3
2725,0.004005178999868804,0.003400199999305187,0.00556070999818985,crm3
2726,0.004914940999733517,0.003438389999246283,0.005635252499450872,crm3
2727,0.004153650000152993,0.004137995000201044,0.004209510000055161,crm3
2728,0.004059639000188326,0.003993727498618682,0.00524502750031388,crm3
2729,0.003903748999800882,0.0033741849995749364,0.0054561074985031155,crm3
2730,0.0040826579998247325,0.004062085000805382,0.004152960001101746,crm3
2731,0.00395642500014219,0.003918512500877114,0.004014905002532032,crm3
2732,0.004377087999819196,0.00436124249945351,0.004414379999525408,crm3
2733,0.0037293800000770716,0.003706747499654739,0.0037782700009302062,crm3
2734,0.004582413000098313,0.003636342500249157,0.005920100000639649,crm3
2735,0.004159567000097013,0.004143732500415354,0.004200935001063044,crm3
2736,0.004204397999783396,0.0035348475005775983,0.004478904998723009,crm3
2737,0.004003225999877031,0.0033501850006359747,0.005202525000822784,crm3
2738,0.003961641000132659,0.003451699998549884,0.005667665001510613,crm3
2739,0.004451776999958384,0.0035089825008071786,0.005640582499381708,crm3
2740,0.004118630000048143,0.004102600001624523,0.004173502498906601,crm3
2741,0.004362071999894397,0.0036578650006958927,0.004475642498255184,crm3
2742,0.004178107999978238,0.004164694999781204,0.004218482499072706,crm3
2743,0.004388820000094711,0.004363679999823944,0.004467037499125581,crm3
2744,0.004198654999963764,0.004167359998609755,0.004263712498413952,crm3
2745,0.004280440000038652,0.00426387000034083,0.004332540002451424,crm3
2746,0.004109849000233225,0.004086032501254522,0.004171614999904705,crm3
2747,0.004381979000463616,0.00436652750158828,0.0044387349993485255,crm3
2748,0.00465420800002903,0.004637162501876447,0.00470591999919634,crm3
2749,0.003965841000062937,0.003564445000756677,0.004488647498783393,crm3
2750,0.003257812999727321,0.003238847500324482,0.003380709999237296,crm3
2751,0.0031946620000962867,0.0031493474991293622,0.0038089424997451715,crm3
2752,0.003579214000092179,0.003562084998884529,0.003652232501463004,crm3
2753,0.00434372900013841,0.0037480999999388587,0.004596790000050532,crm3
2754,0.0041246390000742395,0.0032173949989555695,0.00521059749989945,crm3
2755,0.0036494409999068013,0.0034212999998999294,0.005551392500274232,crm3
2756,0.00428308200014726,0.004257779999352351,0.004404567502024292,crm3
2757,0.0038164140000299085,0.0032546274986998466,0.004027240001505561,crm3
2758,0.004347636000165949,0.004324124999220658,0.004431399999157292,crm3
2759,0.0041697410001142994,0.0035546949989111454,0.005781752498296555,crm3
2760,0.005591941999846313,0.004246962499473738,0.005741212498287495,crm3
2761,0.0037431459998333596,0.0036283849980463852,0.004866182502246375,crm3
2762,0.004686830999780796,0.004667019999851618,0.00476221499930034,crm3
2763,0.004317205999905127,0.004274002499369089,0.0043955250001090455,crm3
2764,0.0037509089999730348,0.0034170475002611054,0.004286982499343138,crm3
2765,0.0037899130000005245,0.0036491374994511716,0.004443705001449416,crm3
2766,0.003554116000086651,0.0029597550001199124,0.0036329650006337033,crm3
2767,0.004266043999850808,0.004241872498641896,0.004346857501059276,crm3
2768,0.0031852559999970254,0.003168847500364791,0.0032472949979819527,crm3
2769,0.004971075999928871,0.004940374998295738,0.005062400002771028,crm3
2770,0.003910963000125775,0.0038799374980044376,0.003978860000552231,crm3
2771,0.0024129820000598555,0.001696027499747288,0.0027649025012578933,crm3
2772,0.005707228000028408,0.005672772498473932,0.005756192500030011,crm3
2773,0.0047378239998215575,0.003493000000162283,0.0056947524996758155,crm3
2774,0.004387343000089459,0.0043600749997494866,0.004491617499661515,crm3
2775,0.004120363999936672,0.0040986850010995115,0.00416274999943198,crm3
2776,0.004394525999850884,0.00435113750063465,0.004455492501801928,crm3
2777,0.004870208999891474,0.00476784250131459,0.006411849999494734,crm3
2778,0.00450283699992724,0.004478037497483456,0.004587379999884433,crm3
2779,0.004141192999850318,0.004127490000246325,0.004174169998623256,crm3
2780,0.004840708000228915,0.004816832501546742,0.0049424424991229895,crm3
2781,0.003731960000077379,0.0037132225001187177,0.0037617299993144117,crm3
2782,0.004087096999901405,0.00340812249796727,0.004235252499165653,crm3
2783,0.004527529999759281,0.004494987499583658,0.004612522499701299,crm3
2784,0.0041003889999410605,0.003664447499613743,0.0044792624998990505,crm3
2785,0.004060996000043815,0.0034001824994447814,0.004199635000350099,crm3
2786,0.004596603000063624,0.004579742500663998,0.004649347500071599,crm3
2787,0.003911654000003182,0.0036133424997387923,0.0044274675008637125,crm3
2788,0.005158815000031609,0.003766489999998157,0.0061795724996045465,crm3
2789,0.004873831000259088,0.00450680750036554,0.006080047498835483,crm3
2790,0.004482510999951046,0.004467675000523741,0.004526044999875012,crm3
2791,0.004958751000121993,0.00468267000051128,0.0063420174994462284,crm3
2792,0.004153645000260439,0.003373427499354875,0.005483815001480252,crm3
2793,0.0035374580001007417,0.0034968475003552156,0.0040995000000293635,crm3
2794,0.004482932999890181,0.004000947499025642,0.0066435500000807226,crm3
2795,0.004522815000163973,0.003588200001104269,0.005984599999646889,crm3
2796,0.004527100000523206,0.004341042498435854,0.005957345001388602,crm3
2797,0.005081852999937837,0.004774799999722745,0.006594209998274892,crm3
2798,0.004315458999699331,0.0036042174995600364,0.005887094999616238,crm3
2799,0.004204090999810433,0.0035844074997839924,0.005937212497519795,crm3
2800,0.0019973230002869966,0.001975399998627836,0.0020171874999505234,crm3
2801,0.004439111999818124,0.0036112025017246193,0.005483967500731523,crm3
2802,0.004765979999901902,0.003994047501055319,0.006468897500963067,crm3
2803,0.004350261999970826,0.004319179997582978,0.00443152500074575,crm3
2804,0.004459844999910274,0.004440695000539563,0.004545020002024102,crm3
2805,0.004634023999897181,0.004182040000250709,0.005014212499736455,crm3
2806,0.0048194980002153895,0.004700255000534526,0.0049341600011757695,crm3
2807,0.004125619999904302,0.0035606474986707324,0.004363120000743948,crm3
2808,0.004188919000189344,0.003518119998807379,0.004839832500510965,crm3
2809,0.0055390950001674355,0.003834254999765108,0.005768997500581463,crm3
2810,0.002056511000082537,0.0017908474995238066,0.0028996900000493042,crm3
2811,0.004054311999971106,0.0033459424991633567,0.005428635000498616,crm3
2812,0.003824087999892072,0.003670747500291327,0.004469917500591692,crm3
2813,0.004215828999876976,0.003679864999048732,0.004539814999407098,crm3
2814,0.004484115999948699,0.004468694999104628,0.004531927498919685,crm3
2815,0.00433101800022996,0.004314747500029625,0.004365184999642224,crm3
2816,0.004518877000191423,0.0037931199995909996,0.004623509998600639,crm3
2817,0.004407528000156162,0.004387079999742127,0.004451989999506622,crm3
2818,0.004741668000060599,0.004618400002073031,0.006192627499422088,crm3
2819,0.0026042059999963384,0.0025801625003623483,0.0026336374998209068,crm3
2820,0.004597269999940181,0.004290205001325376,0.005753087499851972,crm3
2821,0.004100925999991887,0.004076837498450914,0.004135597499316646,crm3
2822,0.004323813999908452,0.004299600001104409,0.00436933999944813,crm3
2823,0.004308071000086784,0.0035955000002104495,0.0058122350010307855,crm3
2824,0.0041727379999792905,0.004065595000156463,0.005466572498789901,crm3
2825,0.004101008999932674,0.003524300002027303,0.0057059399983700135,crm3
2826,0.0038913560001310544,0.003823742499389482,0.004619592501785519,crm3
2827,0.0037053520000335993,0.003644390001591091,0.004373072498765395,crm3
2828,0.003783756000048015,0.003673394998622825,0.005043487499733601,crm3
2829,0.003913035000150558,0.0038543949999620963,0.004657755001153419,crm3
2830,0.0038700409998637044,0.003780180000649125,0.004614382499767088,crm3
2831,0.003608851000208233,0.0035895900007744787,0.0037128124989976637,crm3
2832,0.004645476999903622,0.004081947499071248,0.005205509998177148,crm3
2833,0.004593598999854294,0.004551732502022787,0.0047410450002644215,crm3
2834,0.004532606000138912,0.0037844299987227713,0.0046430899995357315,crm3
2835,0.004295163000060711,0.003363347500726377,0.005496780001431034,crm3
2836,0.0048515840002801265,0.004613142500329559,0.006237377500474395,crm3
2837,0.003915153999987524,0.003624937498989311,0.005508665000434121,crm3
2838,0.0035895260001780117,0.003546447499684291,0.004096549999121631,crm3
2839,0.003951346999820089,0.0037041949985905376,0.004517255000155273,crm3
2840,0.004875522000147612,0.004093924999870069,0.005072479996761104,crm3
2841,0.004135192000030656,0.0041233950000787445,0.00417821249957342,crm3
2842,0.004915404999992461,0.004897970001093199,0.0049828450003587925,crm3
2843,0.004592196999656153,0.003455289998692024,0.005633327499981533,crm3
2844,0.004532778000029793,0.0043426474978332415,0.005892505001793324,crm3
2845,0.004574045000081242,0.004532524999922316,0.004650970001694077,crm3
2846,0.004286975999966671,0.0036708699996779613,0.0044959075003134785,crm3
2847,0.004764199999990524,0.0036803649992179998,0.006013857501329767,crm3
2848,0.004899589000051492,0.004671475002578519,0.006302222499652998,crm3
2849,0.004541486999951303,0.004489132498292747,0.004642822501500632,crm3
2850,0.004653237999882549,0.004614994999883493,0.004711685001075238,crm3
2851,0.004389616000044044,0.00420502499991926,0.0056683474998862945,crm3
2852,0.004210179000110657,0.004195337498549634,0.0042605500002537156,crm3
2853,0.004323297000119055,0.004301809998560202,0.004398129998389777,crm3
2854,0.001979600000086066,0.0019735000004402537,0.0019938399997045052,crm3
2855,0.004488610000043991,0.0044357924999530954,0.004741525000827095,crm3
2856,0.004286302999789768,0.0038412474998040123,0.006262497498028097,crm3
2857,0.004890240000058839,0.00484837999993033,0.0049436674975368074,crm3
2858,0.004666057999966142,0.003826442499848781,0.006243549999999232,crm3
2859,0.00414413600025,0.0035205174988732326,0.005737330000374641,crm3
2860,0.0043419709999943734,0.004069760002221302,0.004447974999220605,crm3
2861,0.004433645000026445,0.004406479998306167,0.004504832500970224,crm3
2862,0.004341894999961369,0.004306842499954656,0.004421215001184464,crm3
2863,0.004579673000262119,0.004545647499344341,0.004656675000478571,crm3
2864,0.004836966999973811,0.004810794999229984,0.0048940800006676,crm3
2865,0.004398134000039136,0.004260095000518049,0.005751962502381502,crm3
2866,0.004178776999760885,0.004115485001693742,0.004770197498328337,crm3
2867,0.004906430000155524,0.0038472949985589367,0.006359285000780802,crm3
2868,0.004137366999966616,0.003965589999006624,0.004638120000709022,crm3
2869,0.004542985000152839,0.003660190001846786,0.006137722498988296,crm3
2870,0.0044457120002334705,0.004241259999162139,0.0052068774999497695,crm3
2871,0.004679992999845126,0.004272637499707343,0.007143767500201648,crm3
2872,0.005673473999850103,0.004212294998433208,0.00703850749960111,crm3
2873,0.004439700999937486,0.004419932498876733,0.00453018000071097,crm3
2874,0.0048719430001801815,0.004363744998772745,0.006050654999035033,crm3
2875,0.004572111000052246,0.004425742501189234,0.006130209999355429,crm3
2876,0.004855707999922743,0.003899189999083319,0.005961072501486342,crm3
2877,0.005191529000003356,0.0038957900003879333,0.006463889998758531,crm3
2878,0.005128954000138037,0.004688752500078408,0.006319587502275681,crm3
2879,0.00444982400018489,0.004421247499703895,0.004539025000667607,crm3
2880,0.00441918100023031,0.004379642497679016,0.004482050001570315,crm3
2881,0.004627799999980198,0.003888242499397165,0.004767477498353401,crm3
2882,0.005729796000159695,0.004397647500172752,0.007220722499096155,crm3
2883,0.005270477999911236,0.00439494250140342,0.005960527502065815,crm3
2884,0.00460185600019031,0.004580537499441562,0.00466995249980755,crm3
2885,0.004504017000072053,0.004464565000580479,0.004567025000233116,crm3
2886,0.004192805000056979,0.004175985000347281,0.004237787501278944,crm3
2887,0.004563911000113876,0.004541747500479687,0.004667412501203216,crm3
2888,0.0044014870000683,0.004314047500247397,0.005495807500119548,crm3
2889,0.004305218000190507,0.0042728000007628,0.0043924100001277114,crm3
2890,0.004343458000075771,0.004326842499449412,0.004407119999632414,crm3
2891,0.00419424700034142,0.0037127425018297798,0.004635499998767045,crm3
2892,0.004288640999911877,0.003840347500226926,0.004686449999644538,crm3
2893,0.005269660999947519,0.0045183475005615035,0.006150452500151005,crm3
2894,0.003944204000108584,0.0034997425005713016,0.005707335000806779,crm3
2895,0.004711354000028223,0.0038292425012514284,0.006247699999221368,crm3
2896,0.0037481890001436115,0.003596547499182634,0.004382682500363444,crm3
2897,0.004456633000154397,0.004412927500106889,0.004530884999985574,crm3
2898,0.005303158000206167,0.004452685000887868,0.0054524650005987494,crm3
2899,0.004188364000074216,0.0036806950015488837,0.0060134850004033066,crm3
2900,0.003503553000264219,0.003492727499997272,0.003553354999348812,crm3
2901,0.003660124999914842,0.0036402949995135714,0.003806679998888284,crm3
2902,0.004378452000164543,0.0037008900008004275,0.0048703125001338735,crm3
2903,0.004419467999905464,0.004382300001452677,0.004487177499504469,crm3
2904,0.004227045000225189,0.004006942499108846,0.004918620000353258,crm3
2905,0.00346957099991414,0.003453342498414713,0.0035215575006077417,crm3
2906,0.003660954999977548,0.003642184999353049,0.003764099999625614,crm3
2907,0.004250539999920875,0.004009017500538903,0.006679667501612129,crm3
2908,0.004166749999931199,0.004095447500003502,0.004484764999324395,crm3
2909,0.0045278960001815,0.0038147750004100087,0.004717937499663094,crm3
2910,0.00475161099977413,0.004723342499073624,0.004822090000925527,crm3
2911,0.005108569999938481,0.004839595000248664,0.0066562150012941836,crm3
2912,0.004868874000094365,0.004371972499211552,0.004955145000621997,crm3
2913,0.0046411789996273,0.004619179999008338,0.00474501250000685,crm3
2914,0.004928357000026153,0.004911694999918836,0.004967915002180234,crm3
2915,0.00461364800008596,0.004564494999067392,0.004701860001114255,crm3
2916,0.004332336999759719,0.00431569499824036,0.004405690000385221,crm3
2917,0.0059512410000388625,0.00525395499971637,0.0071638549998169765,crm3
2918,0.004288148999767145,0.004271912499734753,0.004354710000006889,crm3
2919,0.004295155000181694,0.004275894998863805,0.0043593300010797975,crm3
2920,0.005084162000166544,0.005052742500720343,0.0051599199996417155,crm3
2921,0.004820676999988791,0.0044536324990986035,0.006145324998942669,crm3
2922,0.005143222999904538,0.005122547499195208,0.0052285424996625805,crm3
2923,0.004963695999904303,0.004181024998797511,0.005069862499203737,crm3
2924,0.004650048000075913,0.004093400000692781,0.005572080000365524,crm3
2925,0.004481234000013501,0.004458047499792884,0.004546622498764918,crm3
2926,0.004003078000168898,0.0035418274991570794,0.004359630000453762,crm3
2927,0.004266800999866973,0.004201632501099084,0.005113169999276579,crm3
2928,0.004382963999996718,0.003794932500204595,0.006438064998110348,crm3
2929,0.00454984299998614,0.003909832500085031,0.004788425001424912,crm3
2930,0.004717676999935066,0.0038403850005124694,0.006241667500398762,crm3
2931,0.004827530000038677,0.0037453475008078383,0.00611670499883985,crm3
2932,0.0046195540001281185,0.003735494998545619,0.006168155001250852,crm3
2933,0.00533809199991083,0.004375652501494187,0.007050664999587753,crm3
2934,0.0043405799999527515,0.0037704799995481155,0.004653379999490425,crm3
2935,0.004917075000012119,0.00420190750146503,0.0051449825004056034,crm3
2936,0.004549324000108755,0.0045314224984394965,0.0045981074983501465,crm3
2937,0.004676124999787134,0.0037704899994423615,0.006136162499296915,crm3
2938,0.0023149749999356573,0.0022117699978480235,0.0029596600003969796,crm3
2939,0.004739290000034088,0.003772854999624542,0.006135617500603985,crm3
2940,0.0045581679999668265,0.003991799998311762,0.006509470001765294,crm3
2941,0.0044147160002103196,0.0043976425001346795,0.004469467498529412,crm3
2942,0.004482720000269182,0.004435704999559675,0.0045580975001939805,crm3
2943,0.004639195000236213,0.004462847499962664,0.006158605001473916,crm3
2944,0.005265104000136489,0.004379939999944326,0.006635879997884331,crm3
2945,0.004495464999999968,0.004372284999863041,0.00598715249898305,crm3
2946,0.004386825000110548,0.004344200000468845,0.004487120000976574,crm3
2947,0.004886844999782624,0.003972995000003721,0.006276630001048033,crm3
2948,0.004594713999904343,0.003992842500883853,0.004887359999611362,crm3
2949,0.005661151999884168,0.004672472499623837,0.006366399999387795,crm3
2950,0.005533154000040667,0.0039286799999899815,0.006460500000684988,crm3
2951,0.005209469000074023,0.0038710950015229174,0.006447197500165203,crm3
2952,0.004560821000013675,0.0038160325007993378,0.00496335000161707,crm3
2953,0.004394617000034486,0.0041485850008029955,0.005618504999711149,crm3
2954,0.005393553999892902,0.005336632500439009,0.005531707498630567,crm3
2955,0.004968030999843904,0.0037001425004746123,0.006039952500850631,crm3
2956,0.00511680299990985,0.004238049998457427,0.006873354998424475,crm3
2957,0.004342469000039273,0.004329007499836735,0.004383597501055192,crm3
2958,0.004790244999931019,0.004764700000941957,0.004880920000414335,crm3
2959,0.004744654999849445,0.004724260000875802,0.0048034949987595605,crm3
2960,0.003952795000222977,0.00392622749950533,0.004025605000879296,crm3
2961,0.004581713999832573,0.0038054749992625144,0.0047602975017071005,crm3
2962,0.004343880999804242,0.004325227499975881,0.0044102800004111485,crm3
2963,0.003911097000091104,0.0038876375020663544,0.003965767501176743,crm3
2964,0.005178285999936634,0.005112194998673658,0.005438389999289937,crm3
2965,0.004782548000184761,0.004756794999138947,0.004860042500786222,crm3
2966,0.004506194000241521,0.004482732500491693,0.004557322502114403,crm3
2967,0.00461834199995792,0.004491617501116707,0.006077507500594947,crm3
2968,0.004106627999863122,0.0037021424992417454,0.005978867501380591,crm3
2969,0.004075591000146233,0.003718395001214958,0.006060495000110677,crm3
2970,0.005031481000114582,0.0050154700008533835,0.0050924875005875945,crm3
2971,0.0049684689997957325,0.004946590000054129,0.0050532799995380625,crm3
2972,0.004698977999905765,0.00465760000033697,0.004770927501976985,crm3
2973,0.004886027000102331,0.0038542475005669983,0.006286257499687054,crm3
2974,0.004993976000077964,0.004242885000076057,0.0051003174996367305,crm3
2975,0.004224409999878844,0.003954265000265878,0.005390604999502102,crm3
2976,0.005547702999901958,0.004594132501097192,0.006229487498421804,crm3
2977,0.004454387999903702,0.003964899999118643,0.006466270000419172,crm3
2978,0.004003909999992175,0.003398842501792387,0.004192740000235062,crm3
2979,0.004796926000017266,0.004779190000590461,0.004868937501032632,crm3
2980,0.004766446999819891,0.0047424699992006936,0.004825987499134498,crm3
2981,0.004361704999791982,0.004344842499995139,0.0044314250008937964,crm3
2982,0.004959612999809906,0.004934507499183383,0.005058054999153683,crm3
2983,0.004863234999938868,0.003947347501161857,0.006340409997028474,crm3
2984,0.00495401399974071,0.004412074999163452,0.005468929998914972,crm3
2985,0.0021386060001168518,0.0021294475001923273,0.0021699100013393034,crm3
2986,0.004576196999769308,0.004523879999214841,0.004707454999697802,crm3
2987,0.0045925120000174504,0.003861395000421908,0.006272245000491238,crm3
2988,0.004282631000096444,0.003941175000545627,0.004821472500862001,crm3
2989,0.004785834999856888,0.00400540249866026,0.006526874999690334,crm3
2990,0.00458857799985708,0.0039018975018734635,0.004803812499358174,crm3
2991,0.004640599999984261,0.004625027500060242,0.004708497501178499,crm3
2992,0.004715908000143827,0.004566280000017286,0.006122119999599818,crm3
2993,0.004910826000050292,0.004886994999105809,0.004988512498130149,crm3
2994,0.005281379999978526,0.004501147498831414,0.0055523500003801015,crm3
2995,0.00523871199991845,0.003873499999735941,0.006311359999563138,crm3
2996,0.004556994999984454,0.003792954999880749,0.006166877499435941,crm3
2997,0.0045333990001745405,0.0044827475006059105,0.004645565000737406,crm3
2998,0.0038241520001611206,0.00380289499880746,0.003900484998303,crm3
2999,0.0046197839998421844,0.004595794999204372,0.0046992250010589485,crm3
0,9.269999281968921e-07,7.999988156370819e-07,1.0000003385357559e-06,crm5
1,1.0959999781334772e-06,9.999967005569488e-07,1.2525003512564574e-06,crm5
2,1.6969998978311197e-06,1.5999976312741637e-06,1.8999999156221747e-06,crm5
3,1.6860002142493614e-06,1.5999976312741637e-06,1.8999999156221747e-06,crm5
4,1.672000034886878e-06,1.5999976312741637e-06,1.8525012819736721e-06,crm5
5,1.6620000678813084e-06,1.5999976312741637e-06,1.8999999156221747e-06,crm5
6,4.0900000385590826e-06,3.9000005926936865e-06,4.452501161722465e-06,crm5
7,7.780000050843227e-06,7.500000629079296e-06,8.562501443520882e-06,crm5
8,5.61099990591174e-06,5.49999822396785e-06,6.052500521036563e-06,crm5
9,8.709999892744236e-06,8.499999239575118e-06,9.252499421563697e-06,crm5
10,7.83199993747985e-06,7.599999662488699e-06,8.299997716676444e-06,crm5
11,8.99800012120977e-06,8.700000762473792e-06,9.605000377632676e-06,crm5
12,1.009999974485254e-05,9.847500496107387e-06,1.0757499967439796e-05,crm5
13,9.247000161849427e-06,8.947500919020968e-06,9.700001101009548e-06,crm5
14,1.018499991914723e-05,9.900000713969347e-06,1.1000000085914508e-05,crm5
15,5.510999981197528e-06,5.347498972696485e-06,5.852498998137889e-06,crm5
16,1.0369999945396557e-05,1.0099996870849282e-05,1.1009999980160497e-05,crm5
17,1.3303000123414677e-05,1.2947498635185185e-05,1.4057499629416267e-05,crm5
18,1.1023000006389338e-05,1.069999952960643e-05,1.1810000705736453e-05,crm5
19,1.4918000197212677e-05,1.4599998394260183e-05,1.625750010134652e-05,crm5
20,1.1703000018314924e-05,1.1399999493733048e-05,1.235249947058037e-05,crm5
21,1.4633999671787024e-05,1.4299999747890979e-05,1.5414999052154595e-05,crm5
22,1.5095000017026904e-05,1.4799999917158857e-05,1.5904999145277543e-05,crm5
23,1.6300999996019527e-05,1.590000101714395e-05,1.7205000040121378e-05,crm5
24,1.63179998708074e-05,1.590000101714395e-05,1.7299999035458315e-05,crm5
25,1.2572000123327598e-05,1.2299999070819467e-05,1.3157500052329849e-05,crm5
26,9.455999825149774e-06,9.199999021802795e-06,9.899998985929415e-06,crm5
27,1.652999999350868e-05,1.6147501173691123e-05,1.7300000763498247e-05,crm5
28,1.9476999841572252e-05,1.9099999917671084e-05,2.0300000051065582e-05,crm5
29,1.946499996847706e-05,1.8999999156221747e-05,2.0757499714818548e-05,crm5
30,2.1027999864600133e-05,2.0699997548945248e-05,2.180500041504274e-05,crm5
